ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location,Violent
10518972,HZ260966,42501.97222,001XX W 87TH ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,634,6,21,44,3,1176778,1847275,2016,42508.65972,41.73626462,-87.6279295,"(41.736264617, -87.627929503)",1
10518984,HZ261084,42501.875,097XX S DOBSON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,511,5,8,50,7,1184929,1840598,2016,42508.65972,41.71775497,-87.59827624,"(41.717754966, -87.598276243)",0
10518985,HZ261091,42501.875,018XX S INDIANA AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,132,1,2,33,6,1177944,1891425,2016,42508.65972,41.85739008,-87.62231984,"(41.857390082, -87.622319837)",0
10518986,HZ261097,42501.77083,048XX W CHICAGO AVE,810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,1531,15,37,25,6,1144043,1904874,2016,42508.65972,41.89499875,-87.74641937,"(41.89499875, -87.746419366)",0
10519036,HZ261149,42501.79167,046XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2521,25,31,19,14,1144584,1920864,2016,42508.65972,41.93886678,-87.74402885,"(41.938866781, -87.744028854)",0
10519039,HZ261096,42501.875,022XX W LYNDALE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,FALSE,FALSE,1432,14,32,22,26,1160991,1915077,2016,42508.65972,41.92266155,-87.68388992,"(41.922661548, -87.683889918)",0
10519040,HZ261106,42501.77083,006XX E 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,323,3,6,69,14,1181858,1858086,2016,42508.65972,41.76581541,-87.60898484,"(41.765815405, -87.608984843)",0
10519048,HZ261123,42501.79167,022XX W WARREN BLVD,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1223,12,2,28,5,1161461,1900313,2016,42508.65972,41.88213821,-87.6825745,"(41.882138205, -87.682574502)",0
10519076,HZ261159,42501.75,072XX S RIDGELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,324,3,8,43,14,1189119,1857438,2016,42508.65972,41.76386636,-87.58239195,"(41.763866362, -87.582391946)",0
10519077,HZ261161,42501.875,048XX N CHRISTIANA AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1713,17,39,14,6,1153174,1931926,2016,42508.65972,41.96905529,-87.71216354,"(41.969055293, -87.712163543)",0
10519101,HZ261182,42501.70833,077XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,421,4,7,43,14,1194864,1854159,2016,42508.65972,41.75472898,-87.56144347,"(41.754728984, -87.561443469)",0
10519102,HZ261148,42501.875,003XX N LATROBE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1523,15,28,25,04A,1141318,1901686,2016,42508.65972,41.88630121,-87.75650641,"(41.886301206, -87.756506411)",1
10519106,HZ261177,42501.625,010XX N WOOD ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1212,12,1,24,11,1164199,1907237,2016,42508.65972,41.90108078,-87.67232472,"(41.901080784, -87.672324722)",0
10519113,HZ261102,42501.79167,030XX W WALNUT ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1222,12,2,27,6,1156164,1901479,2016,42508.65972,41.8854464,-87.70199363,"(41.885446395, -87.701993627)",0
10519144,HZ261167,42501.82292,069XX S EAST END AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,332,3,5,43,5,1188976,1859314,2016,42508.65972,41.76901769,-87.58285607,"(41.769017689, -87.582856072)",0
10519146,HZ261210,42501.95833,006XX N MAY ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,27,24,6,1168714,1904181,2016,42508.65972,41.89259826,-87.65582947,"(41.89259826, -87.65582947)",0
10519152,HZ261181,42501.875,031XX S MORGAN ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,913,9,11,60,6,1170156,1883989,2016,42508.65972,41.83715847,-87.65112292,"(41.837158469, -87.651122919)",0
10519155,HZ261170,42501.75,084XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,632,6,6,44,7,1177761,1849145,2016,42508.65972,41.74137396,-87.62427171,"(41.741373962, -87.624271705)",0
10519162,HZ261127,42501.95833,115XX S HARVARD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,522,5,34,53,7,1176021,1828502,2016,42508.65972,41.68476586,-87.63126365,"(41.68476586, -87.63126365)",0
10519163,HZ261113,42501.875,010XX N SPRINGFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1112,11,27,23,7,1150198,1906578,2016,42508.65972,41.89955694,-87.72376902,"(41.899556937, -87.723769018)",0
10519170,HZ261230,42501.66667,072XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,FALSE,FALSE,324,3,5,43,14,1188180,1857120,2016,42508.65972,41.76301619,-87.58584367,"(41.763016186, -87.585843669)",0
10519181,HZ261120,42501.35417,049XX W ADAMS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1533,15,28,25,08B,1143599,1898880,2016,42508.65972,41.87855882,-87.74820019,"(41.878558822, -87.748200191)",1
10519183,HZ261142,42501.375,003XX W CHICAGO AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1831,18,42,8,08A,1173966,1905668,2016,42508.65972,41.89656325,-87.6364968,"(41.896563253, -87.636496801)",1
10519184,HZ261227,42501.86667,069XX S CRANDON AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,331,3,5,43,5,1192524,1859368,2016,42508.65972,41.76908018,-87.56984929,"(41.76908018, -87.569849286)",0
10519189,HZ261259,42501.79167,051XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,814,8,23,56,14,1145225,1870231,2016,42508.65972,41.7999114,-87.74295284,"(41.799911401, -87.742952841)",0
10519191,HZ261092,42501.95833,007XX W 31ST ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,914,9,11,60,6,1171697,1884328,2016,42508.65972,41.83805499,-87.64545841,"(41.83805499, -87.645458414)",0
10519193,HZ261243,42501.79167,001XX W OAK ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1832,18,42,8,6,1174734,1907126,2016,42508.65972,41.90054693,-87.63363243,"(41.900546929, -87.633632427)",0
10519198,HZ261213,42501.80764,005XX N LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1532,15,28,25,14,1142939,1902996,2016,42508.65972,41.88986595,-87.75052097,"(41.889865949, -87.750520965)",0
10519203,HZ261146,42501.94792,067XX S JEFFERY BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,332,3,5,43,08B,1190703,1860780,2016,42508.65972,41.77299898,-87.57647854,"(41.772998982, -87.576478539)",1
10519204,HZ261224,42501.39583,020XX S KARLOV AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1012,10,24,29,7,1149369,1889846,2016,42508.65972,41.85365855,-87.72724794,"(41.853658552, -87.727247936)",0
10519246,HZ261158,42501.8125,047XX N CUMBERLAND AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1614,16,36,76,08A,1119318,1930531,2016,42508.65972,41.96583333,-87.83668397,"(41.965833327, -87.836683967)",1
10519256,HZ261244,42501.9375,075XX S CARPENTER ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,612,6,17,71,7,1170620,1854806,2016,42508.65972,41.75706698,-87.65027122,"(41.757066983, -87.65027122)",0
10519289,HZ261228,42501.38889,020XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,131,1,3,33,14,1177528,1890620,2016,42508.65972,41.85519055,-87.6238712,"(41.855190551, -87.623871195)",0
10519295,HZ261264,42501.70833,046XX N WESTERN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,FALSE,FALSE,1911,19,47,4,14,1159527,1930915,2016,42508.65972,41.96615229,-87.68883157,"(41.966152287, -87.688831565)",0
10519304,HZ261293,42501.875,065XX S MAY ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,724,7,17,68,7,1169775,1861434,2016,42508.65972,41.77527342,-87.65317593,"(41.775273424, -87.653175929)",0
10519363,HZ261207,42501.6875,033XX E 136TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,433,4,10,55,7,1200357,1815388,2016,42508.65972,41.6482009,-87.54261822,"(41.6482009, -87.542618224)",0
10519414,HZ261318,42501.99306,007XX N CHRISTIANA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,1121,11,27,23,26,1153911,1904708,2016,42508.65972,41.89435228,-87.71018099,"(41.894352276, -87.710180992)",0
10519418,HZ261294,42501.64583,023XX E 104TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,434,4,10,51,04A,1193655,1836532,2016,42508.65972,41.70638857,-87.56644955,"(41.706388573, -87.566449548)",1
10519422,HZ261317,42501.60417,050XX N KIMBALL AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1713,17,39,13,18,1152801,1933422,2016,42508.65972,41.97316782,-87.71349527,"(41.973167821, -87.713495268)",0
10519424,HZ261256,42501.79167,076XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,411,4,5,43,6,1188134,1854823,2016,42508.65972,41.75671411,-87.5860854,"(41.756714109, -87.586085395)",0
10519425,HZ260215,42501.44653,062XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,314,3,5,42,08A,1187940,1864073,2016,42508.65972,41.78210152,-87.586502,"(41.78210152, -87.586502002)",1
10519430,HZ261377,42501.70833,044XX S INDIANA AVE,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,215,2,3,38,08B,1178342,1875628,2016,42508.65972,41.81403288,-87.62133959,"(41.814032881, -87.621339587)",1
10519433,HZ261122,42501.33333,020XX E 68TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,331,3,5,43,5,1191157,1860292,2016,42508.65972,41.7716489,-87.5748301,"(41.771648897, -87.574830096)",0
10519436,HZ261328,42501.72917,044XX S INDIANA AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,215,2,3,38,04B,1178342,1875628,2016,42508.65972,41.81403288,-87.62133959,"(41.814032881, -87.621339587)",1
10519438,HZ261307,42501.70833,008XX W MARQUETTE RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,723,7,16,68,6,1172040,1860429,2016,42508.65972,41.77246613,-87.64490223,"(41.772466128, -87.644902227)",0
10519450,HZ261342,42501.97222,033XX W 63RD ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,823,8,15,66,6,1155230,1862652,2016,42508.65972,41.7789191,-87.70646393,"(41.7789191, -87.706463927)",0
10519457,HZ261394,42501.28472,006XX S CICERO AVE,1585,SEX OFFENSE,OTHER,STREET,FALSE,FALSE,1533,15,24,25,17,1144487,1896833,2016,42508.65972,41.87292494,-87.74499112,"(41.872924943, -87.744991122)",1
10519460,HZ261276,42501.29167,054XX S SPAULDING AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,822,8,14,63,6,1155307,1868315,2016,42508.65972,41.79445766,-87.70603016,"(41.794457657, -87.706030163)",0
10519469,HZ261395,42501.7,007XX W 70TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,732,7,6,68,26,1172366,1858448,2016,42508.65972,41.76702286,-87.64376543,"(41.76702286, -87.643765428)",0
10519476,HZ261286,42501.77083,026XX S WENTWORTH AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,914,9,11,34,6,1175392,1886958,2016,42508.65972,41.84518991,-87.63182101,"(41.845189914, -87.631821006)",0
10519486,HZ261076,42501.91667,028XX W ARTHUR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2412,24,50,2,7,1156015,1942989,2016,42508.65972,41.99935571,-87.70141706,"(41.999355706, -87.701417062)",0
10519492,HZ261308,42501.90278,067XX S SOUTH CHICAGO AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA BUS,FALSE,FALSE,322,3,20,69,3,1180242,1860516,2016,42508.65972,41.77252077,-87.61483357,"(41.772520766, -87.614833569)",1
10519493,HZ261412,42501.9375,023XX N LISTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1432,14,32,22,6,1162763,1915431,2016,42508.65972,41.92359594,-87.67736908,"(41.923595936, -87.677369078)",0
10519544,HZ261469,42501.33333,030XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1124,11,28,27,14,1155948,1898528,2016,42508.65972,41.87735292,-87.70286643,"(41.877352918, -87.702866432)",0
10519583,HZ261454,42501.33333,076XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,621,6,17,71,11,1172623,1854303,2016,42508.65972,41.75564281,-87.64294536,"(41.755642812, -87.642945357)",0
10519597,HZ261538,42501.78472,022XX W DIVISION ST,890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1212,12,32,24,6,1161104,1907941,2016,42508.65972,41.90307749,-87.68367333,"(41.903077492, -87.683673325)",0
10519598,HZ261450,42501.75,057XX N CALIFORNIA AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,2011,20,40,2,08A,1156650,1937795,2016,42508.65972,41.98509026,-87.69922255,"(41.985090261, -87.699222545)",1
10519602,HZ261497,42501.79167,045XX S HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,924,9,20,61,14,1165441,1874538,2016,42508.65972,41.81132537,-87.66869247,"(41.811325368, -87.668692471)",0
10519612,HZ261542,42501.91667,067XX S RIDGELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,332,3,5,43,14,1189026,1860651,2016,42508.65972,41.77268533,-87.58263002,"(41.77268533, -87.582630022)",0
10519716,HZ261551,42501.75,040XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,213,2,3,38,14,1178705,1878338,2016,42508.65972,41.82146108,-87.61992555,"(41.821461084, -87.619925551)",0
10519718,HZ261588,42501.54167,043XX W WABANSIA AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2534,25,31,23,08A,1147025,1910941,2016,42508.65972,41.91159074,-87.73531182,"(41.911590736, -87.73531182)",1
10519732,HZ261624,42501.45833,010XX W LAKE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,27,28,6,1169279,1901619,2016,42508.65972,41.8855557,-87.65382898,"(41.885555696, -87.653828975)",0
10519748,HZ261563,42501.91181,009XX W NORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1822,18,32,8,11,1169678,1910842,2016,42508.65972,41.91085551,-87.65209485,"(41.910855509, -87.652094846)",0
10519775,HZ261679,42501.95833,028XX S ELEANOR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,913,9,11,60,14,1167014,1886204,2016,42508.65972,41.84330454,-87.66258873,"(41.843304543, -87.662588726)",0
10519785,HZ261703,42501.75,024XX W BELDEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1431,14,1,22,6,1159823,1915297,2016,42508.65972,41.92328944,-87.68817545,"(41.923289437, -87.688175446)",0
10519807,HZ261555,42501.70833,053XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL/DENTAL OFFICE,FALSE,FALSE,815,8,23,56,14,1145819,1869905,2016,42508.65972,41.79900559,-87.74078268,"(41.79900559, -87.740782683)",0
10519808,HZ261737,42501.71875,016XX N WELLS ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1814,18,43,7,6,1174404,1911155,2016,42508.65972,41.91161008,-87.634724,"(41.911610082, -87.634723998)",0
10519816,HZ261701,42501.58333,064XX S PULASKI RD,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,813,8,13,65,5,1150815,1861443,2016,42508.65972,41.77568859,-87.72268136,"(41.77568859, -87.722681358)",0
10519817,HZ261611,42501.61806,013XX W 71ST ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,734,7,17,67,08A,1168443,1857678,2016,42508.65972,41.76499529,-87.65816697,"(41.764995286, -87.658166965)",1
10519831,HZ261740,42501.625,029XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2514,25,31,19,26,1138525,1919072,2016,42508.65972,41.93406148,-87.76634108,"(41.934061483, -87.766341075)",0
10519886,HZ261720,42501.65625,053XX W CHICAGO AVE,460,BATTERY,SIMPLE,GAS STATION,FALSE,FALSE,1524,15,37,25,08B,1140432,1904813,2016,42508.65972,41.89489838,-87.75968329,"(41.894898376, -87.759683288)",1
10519925,HZ261803,42501.75,005XX W 72ND ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,FALSE,FALSE,732,7,17,68,04A,1174052,1857172,2016,42508.65972,41.76348411,-87.6376234,"(41.763484107, -87.637623404)",1
10519926,HZ261659,42501.63889,060XX S LANGLEY AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,313,3,20,42,08A,1181924,1865146,2016,42508.65972,41.7851872,-87.60852484,"(41.785187197, -87.608524835)",1
10519951,HZ261925,42501.65625,010XX N LAMON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1531,15,37,25,14,1143501,1906635,2016,42508.65972,41.89984129,-87.74836591,"(41.899841292, -87.748365913)",0
10519959,HZ261615,42501.66667,034XX N SHEFFIELD AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1924,19,44,6,6,1169001,1922927,2016,42508.65972,41.94403208,-87.65423027,"(41.944032082, -87.654230267)",0
10519989,HZ261961,42501.79167,009XX W CERMAK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,GOVERNMENT BUILDING/PROPERTY,FALSE,FALSE,1235,12,25,31,26,1170360,1889613,2016,42508.65972,41.85258677,-87.65021021,"(41.852586768, -87.650210212)",0
10520017,HZ261982,42501.45833,012XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1433,14,32,24,26,1167724,1910792,2016,42508.65972,41.91076067,-87.65927455,"(41.910760668, -87.65927455)",0
10520059,HZ261682,42501.375,043XX S PAULINA ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,924,9,12,61,11,1165736,1875909,2016,42508.65972,41.81508128,-87.66757147,"(41.81508128, -87.66757147)",0
10520064,HZ261761,42501.48264,011XX S HAMILTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,GOVERNMENT BUILDING/PROPERTY,FALSE,TRUE,1225,12,2,28,26,1162121,1895023,2016,42508.65972,41.86760821,-87.68029878,"(41.867608211, -87.680298775)",0
10520067,HZ261310,42501.91667,024XX W HOMER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1434,14,1,22,11,1159727,1912881,2016,42508.65972,41.91666174,-87.68859493,"(41.916661739, -87.688594926)",0
10520071,HZ261417,42501.75,012XX S CANAL ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,124,1,2,28,6,1173311,1894747,2016,42508.65972,41.86660991,-87.63922689,"(41.866609911, -87.639226889)",0
10520080,HZ261424,42501.51042,010XX W ADDISON ST,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,1923,19,44,6,6,1168634,1924088,2016,42508.65972,41.94722589,-87.65554544,"(41.947225886, -87.655545441)",0
10520084,HZ262067,42501.70833,061XX W 63RD PL,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,812,8,13,64,6,1136497,1861785,2016,42508.65972,41.77689411,-87.77516262,"(41.776894106, -87.775162616)",0
10520085,HZ261626,42501.05556,019XX N WESTERN AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1434,14,1,22,6,1160062,1912639,2016,42508.65972,41.91599076,-87.68737084,"(41.915990756, -87.687370839)",0
10520114,HZ262122,42501.9375,035XX N OAKLEY AVE,850,THEFT,ATTEMPT THEFT,STREET,FALSE,FALSE,1921,19,47,5,6,1160408,1923455,2016,42508.65972,41.94566342,-87.68579954,"(41.945663415, -87.685799543)",0
10520115,HZ262132,42501.77083,028XX N PAULINA ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1931,19,32,6,6,1164513,1918808,2016,42508.65972,41.93282571,-87.67084306,"(41.932825709, -87.670843064)",0
10520116,HZ261786,42501.57708,045XX S CALUMET AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,215,2,3,38,11,1179193,1875028,2016,42508.65972,41.81236704,-87.61823639,"(41.81236704, -87.618236385)",0
10520122,HZ262135,42501.45694,057XX N CAMPBELL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2011,20,40,2,11,1158627,1937968,2016,42508.65972,41.98552459,-87.69194654,"(41.985524585, -87.691946542)",0
10520124,HZ262127,42501.72917,017XX N LOREL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2532,25,37,25,7,1140460,1911081,2016,42508.65972,41.91209799,-87.75942644,"(41.912097986, -87.759426438)",0
10520130,HZ261971,42501.875,037XX N CICERO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1634,16,45,15,7,1143703,1924616,2016,42508.65972,41.94917919,-87.74717249,"(41.949179185, -87.74717249)",0
10520195,HZ261876,42501.91667,035XX W NORTH AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1422,14,26,23,6,1152632,1910407,2016,42508.65972,41.91001627,-87.71472747,"(41.910016268, -87.714727468)",0
10520338,HZ262271,42501.5,016XX S RUBLE ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,APARTMENT,FALSE,FALSE,1235,12,25,31,15,1172073,1892140,2016,42508.65972,41.85948349,-87.64384855,"(41.859483486, -87.643848547)",0
10520629,HZ261306,42501.95833,080XX S BISHOP ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,612,6,21,71,5,1168065,1851435,2016,42508.65972,41.74787178,-87.65973161,"(41.747871784, -87.659731611)",0
10520660,HZ262645,42501.5,069XX N WAYNE AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2431,24,49,1,6,1165889,1945918,2016,42508.65972,42.00718723,-87.66500924,"(42.007187234, -87.665009243)",0
10520682,HZ261518,42501.625,042XX S PRINCETON AVE,810,THEFT,OVER $500,CHA PARKING LOT/GROUNDS,FALSE,FALSE,925,9,3,37,6,1175000,1876652,2016,42508.65972,41.81691816,-87.63356767,"(41.81691816, -87.633567673)",0
10520711,HZ262693,42501.375,025XX N TALMAN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1431,14,35,22,5,1158269,1916816,2016,42508.65972,41.92748963,-87.69384378,"(41.927489625, -87.693843781)",0
10522916,HZ265606,42496.45764,041XX W ADDISON ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1732,17,30,16,6,1148327,1923613,2016,42509.65833,41.94633884,-87.73020117,"(41.946338836, -87.73020117)",0
10520819,HZ262784,42501.72917,076XX S MARYLAND AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,624,6,6,69,6,1183226,1854528,2016,42508.65972,41.75602017,-87.60408127,"(41.756020174, -87.604081272)",0
10520988,HZ262915,42501.95833,071XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,734,7,17,67,14,1167346,1857563,2016,42508.65972,41.76470327,-87.66219108,"(41.764703269, -87.662191081)",0
10521055,HZ262639,42501.44792,018XX W 80TH ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,611,6,18,71,08B,1165563,1851632,2016,42508.65972,41.74846576,-87.66889418,"(41.748465764, -87.668894176)",1
10521075,HZ262954,42501.75,0000X N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1522,15,29,25,14,1139048,1899795,2016,42508.65972,41.88115363,-87.76488851,"(41.881153628, -87.764888508)",0
10521125,HZ262999,42501.45833,079XX S RACINE AVE,870,THEFT,POCKET-PICKING,DRUG STORE,FALSE,FALSE,612,6,21,71,6,1169694,1852368,2016,42508.65972,41.75039691,-87.65373544,"(41.750396912, -87.653735437)",0
10521153,HZ262886,42501.81944,023XX N MENARD AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2515,25,37,19,08A,1137334,1914987,2016,42508.65972,41.92287332,-87.77081653,"(41.922873324, -87.770816528)",1
10521168,HZ263040,42501.48056,040XX N ST LOUIS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1723,17,35,16,26,1152337,1926602,2016,42508.65972,41.95446249,-87.71538238,"(41.954462493, -87.715382377)",0
10521210,HZ263145,42501.375,057XX S KOLMAR AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,813,8,13,62,26,1147014,1866072,2016,42508.65972,41.78846454,-87.73649786,"(41.788464543, -87.736497864)",0
